"Data","Conta","A"
"2018-02-01",50.00,23
"2018-02-01",42.00,17
"2018-02-01",41.00,2
"2018-02-01",40.00,52
"2018-02-01",31.00,70
"2018-02-01",29.00,60
"2018-02-01",24.00,4
"2018-02-01",20.00,14
"2018-02-01",17.00,40
"2018-02-01",17.00,5
"2018-02-01",13.00,30
"2018-02-01",12.00,1
"2018-02-01",5.00,21
"2018-02-01",5.00,3
"2018-02-01",5.00,6
"2018-02-01",4.00,78
"2018-02-01",4.00,12
"2018-02-01",4.00,15
"2018-02-01",3.00,81
"2018-02-01",3.00,54
"2018-02-01",3.00,19
"2018-02-01",3.00,67
"2018-02-01",2.00,16
"2018-02-01",2.00,79
"2018-02-01",1.00,80
"2018-02-01",1.00,18
"2018-02-01",1.00,22
"2018-02-01",1.00,13
"2018-02-02",304.00,26
"2018-02-02",271.00,9
"2018-02-02",190.00,25
"2018-02-02",96.00,38
"2018-02-02",90.00,35
"2018-02-02",86.00,62
"2018-02-02",78.00,39
"2018-02-02",71.00,56
"2018-02-02",44.00,17
"2018-02-02",41.00,52
"2018-02-02",40.00,23
"2018-02-02",33.00,2
"2018-02-02",26.00,70
"2018-02-02",25.00,4
"2018-02-02",24.00,60
"2018-02-02",16.00,40
"2018-02-02",14.00,14
"2018-02-02",13.00,5
"2018-02-02",13.00,30
"2018-02-02",9.00,1
"2018-02-02",7.00,21
"2018-02-02",6.00,15
"2018-02-02",5.00,78
"2018-02-02",4.00,3
"2018-02-02",4.00,12
"2018-02-02",3.00,81
"2018-02-02",3.00,13
"2018-02-02",3.00,67
"2018-02-02",2.00,6
"2018-02-02",2.00,16
"2018-02-02",2.00,18
"2018-02-02",2.00,19
"2018-02-02",1.00,54
"2018-02-02",1.00,22
"2018-02-02",1.00,79
"2018-02-02",1.00,80
"2018-02-03",101.00,38
"2018-02-03",100.00,9
"2018-02-03",84.00,26
"2018-02-03",63.00,56
"2018-02-03",51.00,35
"2018-02-03",50.00,52
"2018-02-03",38.00,62
"2018-02-03",35.00,39
"2018-02-03",30.00,25
"2018-02-03",26.00,1
"2018-02-03",24.00,4
"2018-02-03",19.00,70
"2018-02-03",12.00,17
"2018-02-03",10.00,23
"2018-02-03",6.00,2
"2018-02-03",5.00,60
"2018-02-03",4.00,79
"2018-02-03",4.00,54
"2018-02-03",3.00,78
"2018-02-03",2.00,19
"2018-02-03",2.00,21
"2018-02-03",1.00,14
"2018-02-03",1.00,30
"2018-02-03",1.00,81
"2018-02-04",107.00,52
"2018-02-04",85.00,38
"2018-02-04",75.00,9
"2018-02-04",53.00,35
"2018-02-04",44.00,56
"2018-02-04",42.00,39
"2018-02-04",34.00,4
"2018-02-04",33.00,26
"2018-02-04",27.00,62
"2018-02-04",22.00,25
"2018-02-04",21.00,79
"2018-02-04",19.00,70
"2018-02-04",15.00,1
"2018-02-04",10.00,17
"2018-02-04",7.00,78
"2018-02-04",6.00,30
"2018-02-04",5.00,54
"2018-02-04",4.00,2
"2018-02-04",3.00,21
"2018-02-04",3.00,14
"2018-02-04",2.00,6
"2018-02-04",2.00,23
"2018-02-04",1.00,19
"2018-02-04",1.00,67
"2018-02-04",1.00,44
"2018-02-05",409.00,26
"2018-02-05",306.00,9
"2018-02-05",192.00,25
"2018-02-05",124.00,38
"2018-02-05",96.00,62
"2018-02-05",85.00,39
"2018-02-05",82.00,35
"2018-02-05",78.00,56
"2018-02-05",59.00,23
"2018-02-05",42.00,17
"2018-02-05",41.00,52
"2018-02-05",40.00,2
"2018-02-05",33.00,60
"2018-02-05",28.00,4
"2018-02-05",28.00,70
"2018-02-05",24.00,14
"2018-02-05",21.00,40
"2018-02-05",19.00,30
"2018-02-05",12.00,1
"2018-02-05",11.00,5
"2018-02-05",9.00,6
"2018-02-05",6.00,21
"2018-02-05",5.00,15
"2018-02-05",4.00,54
"2018-02-05",4.00,12
"2018-02-05",3.00,79
"2018-02-05",3.00,81
"2018-02-05",3.00,16
"2018-02-05",3.00,3
"2018-02-05",3.00,67
"2018-02-05",3.00,78
"2018-02-05",3.00,13
"2018-02-05",2.00,18
"2018-02-05",1.00,80
"2018-02-05",1.00,22
"2018-02-06",655.00,26
"2018-02-06",648.00,9
"2018-02-06",595.00,25
"2018-02-06",237.00,38
"2018-02-06",224.00,62
"2018-02-06",213.00,56
"2018-02-06",202.00,39
"2018-02-06",199.00,35
"2018-02-06",107.00,2
"2018-02-06",103.00,70
"2018-02-06",101.00,4
"2018-02-06",100.00,17
"2018-02-06",83.00,23
"2018-02-06",69.00,40
"2018-02-06",58.00,60
"2018-02-06",54.00,1
"2018-02-06",54.00,5
"2018-02-06",44.00,21
"2018-02-06",43.00,14
"2018-02-06",42.00,78
"2018-02-06",42.00,79
"2018-02-06",31.00,30
"2018-02-06",27.00,12
"2018-02-06",25.00,3
"2018-02-06",23.00,19
"2018-02-06",21.00,15
"2018-02-06",18.00,16
"2018-02-06",15.00,67
"2018-02-06",15.00,81
"2018-02-06",12.00,80
"2018-02-06",12.00,22
"2018-02-06",11.00,6
"2018-02-06",10.00,13
"2018-02-06",9.00,54
"2018-02-06",8.00,18
"2018-02-06",7.00,68
"2018-02-06",4.00,77
"2018-02-06",2.00,72
"2018-02-06",1.00,73
"2018-02-07",609.00,9
"2018-02-07",583.00,26
"2018-02-07",489.00,25
"2018-02-07",238.00,38
"2018-02-07",230.00,39
"2018-02-07",206.00,56
"2018-02-07",193.00,35
"2018-02-07",157.00,62
"2018-02-07",104.00,2
"2018-02-07",101.00,4
"2018-02-07",100.00,70
"2018-02-07",75.00,23
"2018-02-07",70.00,17
"2018-02-07",68.00,1
"2018-02-07",56.00,40
"2018-02-07",56.00,60
"2018-02-07",56.00,5
"2018-02-07",51.00,14
"2018-02-07",41.00,78
"2018-02-07",40.00,79
"2018-02-07",36.00,30
"2018-02-07",32.00,21
"2018-02-07",28.00,12
"2018-02-07",25.00,15
"2018-02-07",22.00,3
"2018-02-07",18.00,81
"2018-02-07",17.00,19
"2018-02-07",16.00,16
"2018-02-07",14.00,13
"2018-02-07",12.00,80
"2018-02-07",11.00,22
"2018-02-07",10.00,54
"2018-02-07",10.00,67
"2018-02-07",8.00,18
"2018-02-07",7.00,6
"2018-02-07",6.00,68
"2018-02-07",4.00,77
"2018-02-07",2.00,44
"2018-02-07",1.00,72
"2018-02-08",319.00,26
"2018-02-08",311.00,9
"2018-02-08",224.00,25
"2018-02-08",97.00,38
"2018-02-08",90.00,39
"2018-02-08",85.00,62
"2018-02-08",77.00,35
"2018-02-08",68.00,56
"2018-02-08",59.00,23
"2018-02-08",46.00,17
"2018-02-08",42.00,2
"2018-02-08",37.00,52
"2018-02-08",31.00,70
"2018-02-08",27.00,60
"2018-02-08",24.00,40
"2018-02-08",24.00,4
"2018-02-08",21.00,14
"2018-02-08",16.00,30
"2018-02-08",13.00,5
"2018-02-08",12.00,1
"2018-02-08",9.00,21
"2018-02-08",7.00,6
"2018-02-08",5.00,81
"2018-02-08",5.00,78
"2018-02-08",3.00,54
"2018-02-08",3.00,67
"2018-02-08",3.00,19
"2018-02-08",3.00,15
"2018-02-08",3.00,13
"2018-02-08",3.00,3
"2018-02-08",2.00,12
"2018-02-08",2.00,80
"2018-02-08",2.00,18
"2018-02-08",1.00,16
"2018-02-08",1.00,79
"2018-02-08",1.00,22
"2018-02-09",356.00,26
"2018-02-09",271.00,9
"2018-02-09",220.00,25
"2018-02-09",95.00,38
"2018-02-09",86.00,62
"2018-02-09",85.00,39
"2018-02-09",80.00,35
"2018-02-09",79.00,56
"2018-02-09",44.00,23
"2018-02-09",36.00,17
"2018-02-09",35.00,2
"2018-02-09",27.00,70
"2018-02-09",27.00,52
"2018-02-09",25.00,4
"2018-02-09",24.00,60
"2018-02-09",18.00,40
"2018-02-09",15.00,5
"2018-02-09",13.00,30
"2018-02-09",13.00,1
"2018-02-09",11.00,14
"2018-02-09",8.00,21
"2018-02-09",8.00,81
"2018-02-09",7.00,6
"2018-02-09",4.00,78
"2018-02-09",3.00,67
"2018-02-09",2.00,54
"2018-02-09",2.00,19
"2018-02-09",2.00,15
"2018-02-09",2.00,12
"2018-02-09",2.00,3
"2018-02-09",2.00,16
"2018-02-09",1.00,80
"2018-02-09",1.00,18
"2018-02-09",1.00,13
"2018-02-09",1.00,79
"2018-02-10",110.00,38
"2018-02-10",95.00,26
"2018-02-10",78.00,9
"2018-02-10",56.00,52
"2018-02-10",53.00,56
"2018-02-10",48.00,35
"2018-02-10",41.00,62
"2018-02-10",33.00,39
"2018-02-10",28.00,25
"2018-02-10",24.00,4
"2018-02-10",22.00,1
"2018-02-10",20.00,70
"2018-02-10",10.00,17
"2018-02-10",8.00,23
"2018-02-10",6.00,2
"2018-02-10",5.00,60
"2018-02-10",4.00,54
"2018-02-10",2.00,19
"2018-02-10",2.00,12
"2018-02-10",2.00,79
"2018-02-10",2.00,78
"2018-02-10",1.00,21
"2018-02-10",1.00,44
"2018-02-10",1.00,3
"2018-02-11",112.00,38
"2018-02-11",106.00,52
"2018-02-11",92.00,9
"2018-02-11",55.00,35
"2018-02-11",53.00,56
"2018-02-11",38.00,4
"2018-02-11",37.00,39
"2018-02-11",36.00,62
"2018-02-11",28.00,26
"2018-02-11",28.00,25
"2018-02-11",21.00,70
"2018-02-11",20.00,1
"2018-02-11",18.00,79
"2018-02-11",14.00,17
"2018-02-11",7.00,78
"2018-02-11",6.00,23
"2018-02-11",5.00,54
"2018-02-11",4.00,30
"2018-02-11",3.00,14
"2018-02-11",3.00,44
"2018-02-11",3.00,2
"2018-02-11",2.00,19
"2018-02-11",2.00,21
"2018-02-11",1.00,6
"2018-02-12",395.00,26
"2018-02-12",290.00,9
"2018-02-12",196.00,25
"2018-02-12",105.00,38
"2018-02-12",96.00,35
"2018-02-12",87.00,39
"2018-02-12",86.00,62
"2018-02-12",84.00,56
"2018-02-12",50.00,23
"2018-02-12",45.00,2
"2018-02-12",42.00,17
"2018-02-12",41.00,52
"2018-02-12",30.00,4
"2018-02-12",29.00,60
"2018-02-12",28.00,70
"2018-02-12",19.00,14
"2018-02-12",19.00,40
"2018-02-12",15.00,1
"2018-02-12",15.00,5
"2018-02-12",13.00,30
"2018-02-12",10.00,21
"2018-02-12",9.00,6
"2018-02-12",6.00,15
"2018-02-12",5.00,12
"2018-02-12",4.00,78
"2018-02-12",4.00,54
"2018-02-12",3.00,81
"2018-02-12",3.00,19
"2018-02-12",2.00,13
"2018-02-12",2.00,16
"2018-02-12",2.00,18
"2018-02-12",2.00,3
"2018-02-12",2.00,67
"2018-02-12",2.00,79
"2018-02-12",1.00,80
"2018-02-12",1.00,22
"2018-02-13",661.00,9
"2018-02-13",557.00,25
"2018-02-13",556.00,26
"2018-02-13",247.00,38
"2018-02-13",236.00,39
"2018-02-13",224.00,56
"2018-02-13",192.00,62
"2018-02-13",174.00,35
"2018-02-13",107.00,2
"2018-02-13",103.00,70
"2018-02-13",100.00,17
"2018-02-13",93.00,4
"2018-02-13",76.00,23
"2018-02-13",56.00,1
"2018-02-13",55.00,5
"2018-02-13",53.00,40
"2018-02-13",46.00,60
"2018-02-13",45.00,14
"2018-02-13",41.00,21
"2018-02-13",38.00,79
"2018-02-13",33.00,30
"2018-02-13",30.00,15
"2018-02-13",29.00,12
"2018-02-13",28.00,78
"2018-02-13",21.00,81
"2018-02-13",20.00,3
"2018-02-13",18.00,19
"2018-02-13",16.00,13
"2018-02-13",15.00,16
"2018-02-13",15.00,67
"2018-02-13",12.00,80
"2018-02-13",11.00,6
"2018-02-13",10.00,68
"2018-02-13",9.00,22
"2018-02-13",6.00,18
"2018-02-13",6.00,54
"2018-02-13",4.00,77
"2018-02-13",2.00,45
"2018-02-13",2.00,72
"2018-02-13",1.00,52
"2018-02-13",1.00,44
"2018-02-14",748.00,9
"2018-02-14",654.00,26
"2018-02-14",504.00,25
"2018-02-14",247.00,39
"2018-02-14",238.00,38
"2018-02-14",219.00,62
"2018-02-14",193.00,56
"2018-02-14",184.00,35
"2018-02-14",109.00,4
"2018-02-14",94.00,70
"2018-02-14",82.00,2
"2018-02-14",79.00,17
"2018-02-14",73.00,23
"2018-02-14",60.00,40
"2018-02-14",57.00,60
"2018-02-14",55.00,1
"2018-02-14",53.00,5
"2018-02-14",39.00,21
"2018-02-14",38.00,14
"2018-02-14",38.00,79
"2018-02-14",37.00,30
"2018-02-14",30.00,12
"2018-02-14",29.00,78
"2018-02-14",27.00,15
"2018-02-14",23.00,3
"2018-02-14",23.00,19
"2018-02-14",17.00,13
"2018-02-14",17.00,81
"2018-02-14",14.00,16
"2018-02-14",11.00,54
"2018-02-14",11.00,67
"2018-02-14",11.00,22
"2018-02-14",10.00,18
"2018-02-14",9.00,6
"2018-02-14",9.00,80
"2018-02-14",8.00,77
"2018-02-14",7.00,68
"2018-02-14",1.00,73
"2018-02-14",1.00,72
"2018-02-14",1.00,76
"2018-02-15",323.00,26
"2018-02-15",305.00,9
"2018-02-15",216.00,25
"2018-02-15",122.00,38
"2018-02-15",97.00,39
"2018-02-15",86.00,35
"2018-02-15",86.00,62
"2018-02-15",72.00,56
"2018-02-15",57.00,23
"2018-02-15",49.00,17
"2018-02-15",39.00,52
"2018-02-15",39.00,2
"2018-02-15",37.00,70
"2018-02-15",29.00,4
"2018-02-15",23.00,60
"2018-02-15",22.00,40
"2018-02-15",19.00,14
"2018-02-15",19.00,30
"2018-02-15",13.00,5
"2018-02-15",10.00,1
"2018-02-15",9.00,21
"2018-02-15",9.00,6
"2018-02-15",5.00,15
"2018-02-15",5.00,81
"2018-02-15",4.00,78
"2018-02-15",4.00,12
"2018-02-15",4.00,3
"2018-02-15",3.00,18
"2018-02-15",3.00,13
"2018-02-15",2.00,67
"2018-02-15",2.00,16
"2018-02-15",2.00,19
"2018-02-15",2.00,22
"2018-02-15",2.00,54
"2018-02-15",1.00,79
"2018-02-15",1.00,80
"2018-02-16",316.00,26
"2018-02-16",265.00,9
"2018-02-16",204.00,25
"2018-02-16",99.00,62
"2018-02-16",95.00,38
"2018-02-16",91.00,39
"2018-02-16",73.00,35
"2018-02-16",72.00,56
"2018-02-16",48.00,23
"2018-02-16",40.00,17
"2018-02-16",38.00,2
"2018-02-16",37.00,52
"2018-02-16",30.00,70
"2018-02-16",24.00,60
"2018-02-16",22.00,40
"2018-02-16",22.00,4
"2018-02-16",19.00,14
"2018-02-16",16.00,5
"2018-02-16",15.00,30
"2018-02-16",11.00,1
"2018-02-16",8.00,6
"2018-02-16",6.00,21
"2018-02-16",6.00,15
"2018-02-16",5.00,81
"2018-02-16",4.00,78
"2018-02-16",3.00,67
"2018-02-16",3.00,16
"2018-02-16",3.00,12
"2018-02-16",2.00,79
"2018-02-16",2.00,19
"2018-02-16",2.00,18
"2018-02-16",2.00,13
"2018-02-16",2.00,3
"2018-02-16",2.00,22
"2018-02-16",2.00,54
"2018-02-16",1.00,80
"2018-02-17",122.00,38
"2018-02-17",105.00,26
"2018-02-17",94.00,9
"2018-02-17",53.00,56
"2018-02-17",49.00,52
"2018-02-17",47.00,35
"2018-02-17",34.00,62
"2018-02-17",33.00,39
"2018-02-17",25.00,1
"2018-02-17",25.00,25
"2018-02-17",23.00,70
"2018-02-17",21.00,4
"2018-02-17",14.00,17
"2018-02-17",8.00,23
"2018-02-17",7.00,2
"2018-02-17",5.00,60
"2018-02-17",5.00,79
"2018-02-17",4.00,78
"2018-02-17",4.00,54
"2018-02-17",3.00,21
"2018-02-17",2.00,44
"2018-02-17",2.00,6
"2018-02-17",2.00,81
"2018-02-17",2.00,19
"2018-02-17",1.00,12
"2018-02-18",109.00,38
"2018-02-18",94.00,52
"2018-02-18",76.00,9
"2018-02-18",60.00,35
"2018-02-18",47.00,56
"2018-02-18",31.00,62
"2018-02-18",31.00,26
"2018-02-18",29.00,39
"2018-02-18",28.00,4
"2018-02-18",27.00,25
"2018-02-18",23.00,70
"2018-02-18",16.00,1
"2018-02-18",13.00,79
"2018-02-18",12.00,17
"2018-02-18",6.00,23
"2018-02-18",5.00,78
"2018-02-18",4.00,30
"2018-02-18",4.00,54
"2018-02-18",4.00,2
"2018-02-18",2.00,21
"2018-02-18",1.00,14
"2018-02-18",1.00,60
"2018-02-18",1.00,19
"2018-02-19",1795.00,26
"2018-02-19",1529.00,9
"2018-02-19",1139.00,25
"2018-02-19",597.00,38
"2018-02-19",500.00,35
"2018-02-19",493.00,62
"2018-02-19",467.00,39
"2018-02-19",413.00,56
"2018-02-19",316.00,23
"2018-02-19",243.00,17
"2018-02-19",242.00,52
"2018-02-19",236.00,2
"2018-02-19",182.00,60
"2018-02-19",180.00,70
"2018-02-19",175.00,4
"2018-02-19",131.00,14
"2018-02-19",126.00,40
"2018-02-19",108.00,1
"2018-02-19",102.00,30
"2018-02-19",94.00,5
"2018-02-19",79.00,6
"2018-02-19",76.00,21
"2018-02-19",54.00,81
"2018-02-19",42.00,15
"2018-02-19",41.00,54
"2018-02-19",41.00,12
"2018-02-19",37.00,3
"2018-02-19",36.00,18
"2018-02-19",35.00,78
"2018-02-19",35.00,19
"2018-02-19",32.00,67
"2018-02-19",28.00,13
"2018-02-19",26.00,16
"2018-02-19",24.00,79
"2018-02-19",21.00,22
"2018-02-19",20.00,80
"2018-02-19",17.00,68
"2018-02-19",14.00,45
"2018-02-19",13.00,77
"2018-02-19",9.00,73
"2018-02-19",6.00,37
"2018-02-19",3.00,72
"2018-02-19",3.00,76
"2018-02-19",2.00,44
"2018-02-19",2.00,71
"2018-02-20",3239.00,9
"2018-02-20",3024.00,26
"2018-02-20",2670.00,25
"2018-02-20",1239.00,38
"2018-02-20",1132.00,39
"2018-02-20",1107.00,62
"2018-02-20",1027.00,56
"2018-02-20",982.00,35
"2018-02-20",586.00,4
"2018-02-20",576.00,2
"2018-02-20",554.00,70
"2018-02-20",470.00,17
"2018-02-20",457.00,23
"2018-02-20",319.00,1
"2018-02-20",297.00,40
"2018-02-20",280.00,60
"2018-02-20",274.00,79
"2018-02-20",273.00,14
"2018-02-20",216.00,21
"2018-02-20",214.00,5
"2018-02-20",209.00,30
"2018-02-20",204.00,78
"2018-02-20",178.00,12
"2018-02-20",160.00,15
"2018-02-20",148.00,19
"2018-02-20",143.00,3
"2018-02-20",132.00,81
"2018-02-20",105.00,16
"2018-02-20",100.00,13
"2018-02-20",97.00,67
"2018-02-20",86.00,54
"2018-02-20",79.00,80
"2018-02-20",77.00,22
"2018-02-20",77.00,6
"2018-02-20",66.00,18
"2018-02-20",56.00,77
"2018-02-20",51.00,68
"2018-02-20",29.00,72
"2018-02-20",24.00,44
"2018-02-20",17.00,73
"2018-02-20",15.00,76
"2018-02-20",12.00,45
"2018-02-20",8.00,37
"2018-02-20",7.00,52
"2018-02-21",3239.00,9
"2018-02-21",3041.00,26
"2018-02-21",2517.00,25
"2018-02-21",1196.00,38
"2018-02-21",1106.00,39
"2018-02-21",1096.00,62
"2018-02-21",990.00,56
"2018-02-21",964.00,35
"2018-02-21",564.00,2
"2018-02-21",562.00,4
"2018-02-21",542.00,70
"2018-02-21",471.00,17
"2018-02-21",453.00,23
"2018-02-21",319.00,1
"2018-02-21",298.00,60
"2018-02-21",293.00,40
"2018-02-21",269.00,14
"2018-02-21",253.00,79
"2018-02-21",224.00,5
"2018-02-21",222.00,21
"2018-02-21",218.00,30
"2018-02-21",203.00,78
"2018-02-21",171.00,12
"2018-02-21",154.00,15
"2018-02-21",143.00,19
"2018-02-21",139.00,3
"2018-02-21",134.00,81
"2018-02-21",99.00,16
"2018-02-21",97.00,13
"2018-02-21",92.00,67
"2018-02-21",81.00,54
"2018-02-21",80.00,80
"2018-02-21",76.00,6
"2018-02-21",72.00,22
"2018-02-21",67.00,18
"2018-02-21",59.00,77
"2018-02-21",54.00,68
"2018-02-21",27.00,72
"2018-02-21",25.00,44
"2018-02-21",20.00,73
"2018-02-21",14.00,45
"2018-02-21",12.00,76
"2018-02-21",6.00,52
"2018-02-21",5.00,37
"2018-02-21",2.00,71
"2018-02-22",1716.00,26
"2018-02-22",1435.00,9
"2018-02-22",1022.00,25
"2018-02-22",585.00,38
"2018-02-22",472.00,35
"2018-02-22",472.00,62
"2018-02-22",436.00,39
"2018-02-22",399.00,56
"2018-02-22",301.00,23
"2018-02-22",230.00,17
"2018-02-22",227.00,52
"2018-02-22",219.00,2
"2018-02-22",179.00,60
"2018-02-22",177.00,70
"2018-02-22",168.00,4
"2018-02-22",121.00,40
"2018-02-22",120.00,14
"2018-02-22",98.00,1
"2018-02-22",95.00,30
"2018-02-22",86.00,5
"2018-02-22",74.00,6
"2018-02-22",71.00,21
"2018-02-22",47.00,81
"2018-02-22",43.00,54
"2018-02-22",41.00,15
"2018-02-22",40.00,12
"2018-02-22",35.00,3
"2018-02-22",34.00,18
"2018-02-22",33.00,19
"2018-02-22",28.00,78
"2018-02-22",28.00,16
"2018-02-22",28.00,67
"2018-02-22",25.00,13
"2018-02-22",25.00,79
"2018-02-22",20.00,80
"2018-02-22",19.00,22
"2018-02-22",16.00,68
"2018-02-22",15.00,77
"2018-02-22",9.00,45
"2018-02-22",9.00,73
"2018-02-22",5.00,44
"2018-02-22",4.00,71
"2018-02-22",4.00,37
"2018-02-22",2.00,72
"2018-02-22",2.00,76
"2018-02-23",1536.00,26
"2018-02-23",1357.00,9
"2018-02-23",1025.00,25
"2018-02-23",553.00,38
"2018-02-23",452.00,35
"2018-02-23",443.00,62
"2018-02-23",421.00,39
"2018-02-23",376.00,56
"2018-02-23",278.00,23
"2018-02-23",220.00,17
"2018-02-23",217.00,2
"2018-02-23",209.00,52
"2018-02-23",164.00,70
"2018-02-23",155.00,60
"2018-02-23",152.00,4
"2018-02-23",115.00,14
"2018-02-23",114.00,40
"2018-02-23",96.00,1
"2018-02-23",93.00,30
"2018-02-23",85.00,5
"2018-02-23",72.00,6
"2018-02-23",65.00,21
"2018-02-23",49.00,81
"2018-02-23",42.00,12
"2018-02-23",39.00,54
"2018-02-23",37.00,15
"2018-02-23",35.00,18
"2018-02-23",34.00,19
"2018-02-23",32.00,3
"2018-02-23",31.00,78
"2018-02-23",30.00,67
"2018-02-23",28.00,13
"2018-02-23",28.00,16
"2018-02-23",27.00,79
"2018-02-23",23.00,80
"2018-02-23",22.00,22
"2018-02-23",20.00,68
"2018-02-23",13.00,77
"2018-02-23",12.00,45
"2018-02-23",6.00,73
"2018-02-23",4.00,71
"2018-02-23",4.00,37
"2018-02-23",3.00,72
"2018-02-23",2.00,76
"2018-02-23",2.00,44
"2018-02-24",595.00,38
"2018-02-24",506.00,26
"2018-02-24",473.00,9
"2018-02-24",313.00,56
"2018-02-24",294.00,52
"2018-02-24",277.00,35
"2018-02-24",216.00,62
"2018-02-24",210.00,39
"2018-02-24",183.00,1
"2018-02-24",174.00,25
"2018-02-24",155.00,4
"2018-02-24",141.00,70
"2018-02-24",93.00,17
"2018-02-24",84.00,23
"2018-02-24",62.00,2
"2018-02-24",46.00,54
"2018-02-24",45.00,21
"2018-02-24",41.00,60
"2018-02-24",33.00,6
"2018-02-24",30.00,79
"2018-02-24",28.00,78
"2018-02-24",25.00,12
"2018-02-24",24.00,30
"2018-02-24",21.00,81
"2018-02-24",20.00,19
"2018-02-24",18.00,14
"2018-02-24",18.00,44
"2018-02-24",12.00,3
"2018-02-24",11.00,22
"2018-02-24",7.00,40
"2018-02-24",7.00,67
"2018-02-24",6.00,68
"2018-02-24",6.00,80
"2018-02-24",4.00,5
"2018-02-24",3.00,16
"2018-02-24",3.00,73
"2018-02-24",1.00,76
"2018-02-24",1.00,13
"2018-02-24",1.00,45
"2018-02-24",1.00,77
"2018-02-25",575.00,52
"2018-02-25",551.00,38
"2018-02-25",401.00,9
"2018-02-25",306.00,35
"2018-02-25",276.00,56
"2018-02-25",227.00,39
"2018-02-25",221.00,26
"2018-02-25",215.00,4
"2018-02-25",201.00,62
"2018-02-25",156.00,25
"2018-02-25",136.00,70
"2018-02-25",133.00,1
"2018-02-25",100.00,79
"2018-02-25",87.00,17
"2018-02-25",56.00,78
"2018-02-25",49.00,23
"2018-02-25",46.00,54
"2018-02-25",42.00,2
"2018-02-25",41.00,30
"2018-02-25",35.00,21
"2018-02-25",35.00,6
"2018-02-25",26.00,44
"2018-02-25",26.00,14
"2018-02-25",18.00,19
"2018-02-25",16.00,67
"2018-02-25",11.00,60
"2018-02-25",9.00,22
"2018-02-25",9.00,3
"2018-02-25",5.00,80
"2018-02-25",5.00,73
"2018-02-25",2.00,40
"2018-02-25",2.00,18
"2018-02-25",1.00,68
"2018-02-25",1.00,15
"2018-02-25",1.00,81
"2018-02-25",1.00,16
"2018-02-25",1.00,37
"2018-02-25",1.00,12
"2018-02-26",1703.00,26
"2018-02-26",1538.00,9
"2018-02-26",1118.00,25
"2018-02-26",621.00,38
"2018-02-26",503.00,35
"2018-02-26",494.00,62
"2018-02-26",480.00,39
"2018-02-26",427.00,56
"2018-02-26",319.00,23
"2018-02-26",244.00,2
"2018-02-26",239.00,17
"2018-02-26",236.00,52
"2018-02-26",190.00,60
"2018-02-26",183.00,70
"2018-02-26",176.00,4
"2018-02-26",130.00,14
"2018-02-26",129.00,40
"2018-02-26",107.00,1
"2018-02-26",102.00,30
"2018-02-26",94.00,5
"2018-02-26",78.00,6
"2018-02-26",72.00,21
"2018-02-26",51.00,81
"2018-02-26",41.00,15
"2018-02-26",40.00,54
"2018-02-26",40.00,12
"2018-02-26",38.00,18
"2018-02-26",38.00,3
"2018-02-26",36.00,19
"2018-02-26",32.00,78
"2018-02-26",31.00,16
"2018-02-26",31.00,67
"2018-02-26",26.00,13
"2018-02-26",25.00,79
"2018-02-26",24.00,80
"2018-02-26",22.00,22
"2018-02-26",21.00,68
"2018-02-26",11.00,45
"2018-02-26",10.00,77
"2018-02-26",5.00,37
"2018-02-26",4.00,44
"2018-02-26",4.00,73
"2018-02-26",3.00,72
"2018-02-26",3.00,71
"2018-02-26",3.00,76
"2018-02-27",3271.00,9
"2018-02-27",3109.00,26
"2018-02-27",2660.00,25
"2018-02-27",1219.00,38
"2018-02-27",1143.00,39
"2018-02-27",1127.00,62
"2018-02-27",1045.00,56
"2018-02-27",1018.00,35
"2018-02-27",578.00,4
"2018-02-27",578.00,2
"2018-02-27",541.00,70
"2018-02-27",464.00,17
"2018-02-27",456.00,23
"2018-02-27",322.00,1
"2018-02-27",289.00,40
"2018-02-27",287.00,60
"2018-02-27",284.00,14
"2018-02-27",268.00,79
"2018-02-27",234.00,5
"2018-02-27",223.00,21
"2018-02-27",211.00,78
"2018-02-27",208.00,30
"2018-02-27",172.00,12
"2018-02-27",158.00,15
"2018-02-27",144.00,19
"2018-02-27",143.00,3
"2018-02-27",126.00,81
"2018-02-27",101.00,16
"2018-02-27",96.00,13
"2018-02-27",93.00,67
"2018-02-27",83.00,54
"2018-02-27",78.00,22
"2018-02-27",77.00,6
"2018-02-27",76.00,80
"2018-02-27",66.00,18
"2018-02-27",58.00,77
"2018-02-27",54.00,68
"2018-02-27",30.00,72
"2018-02-27",26.00,44
"2018-02-27",18.00,73
"2018-02-27",14.00,76
"2018-02-27",13.00,45
"2018-02-27",9.00,37
"2018-02-27",5.00,52
"2018-02-27",2.00,71
"2018-02-28",3151.00,9
"2018-02-28",3014.00,26
"2018-02-28",2605.00,25
"2018-02-28",1190.00,38
"2018-02-28",1130.00,39
"2018-02-28",1067.00,62
"2018-02-28",1022.00,56
"2018-02-28",946.00,35
"2018-02-28",563.00,4
"2018-02-28",550.00,70
"2018-02-28",539.00,2
"2018-02-28",468.00,17
"2018-02-28",437.00,23
"2018-02-28",310.00,1
"2018-02-28",301.00,40
"2018-02-28",278.00,14
"2018-02-28",277.00,60
"2018-02-28",260.00,79
"2018-02-28",221.00,5
"2018-02-28",218.00,21
"2018-02-28",210.00,78
"2018-02-28",202.00,30
